Feat0;Feat1;Feat2;Feat3;Feat4;Feat5;Feat6;Feat7;Feat8;Feat9;Feat10;Feat11;Feat12;Feat13;Feat14;Feat15;Feat16;Feat17;Target
0;0;0;7410;133;6;-20;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;912890;2001;25;37;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;10890;283;16;-9;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;54900;426;120;-15;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;19180;289;-36;-35;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;9410;383;-37;2;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;12070;296;0;20;0;1;1;0;0;0;0;0;0;100;100;0
1;1;1;51910;495;57;73;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;38230;835;61;63;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;7970;44;-32;-15;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;36970;1033;9;3;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;40880;519;12;40;0;1;1;0;0;0;0;0;0;600;600;0
0;0;1;17220;529;-50;-41;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;11210;296;-66;-29;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;14980;267;-7;9;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;14020;251;50;-22;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;780;6;-70;-85;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;45330;648;72;40;1;2;2;0;0;0;0;0;0;900;600;1
1;0;1;44960;1172;115;88;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;4910;25;-58;-40;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;40200;334;45;59;0;1;1;0;0;0;0;0;0;900;900;1
0;0;0;3600;20;5;-50;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;39890;66;69;39;0;1;1;0;0;0;0;0;0;400;400;0
1;0;1;31800;585;-9;6;0;1;1;0;0;0;0;0;0;100;100;0
0;1;0;53380;108;-13;-8;0;3;2;1;0;0;0;0;0;1700;1000;0
0;1;0;21510;290;72;16;0;1;0;1;0;0;0;0;0;3000;3000;0
1;1;1;52380;469;101;-3;0;1;0;0;1;0;0;0;0;20000;20000;0
1;1;1;55570;560;54;-6;0;2;1;1;0;0;0;0;0;3100;3000;0
0;1;0;34050;68;38;13;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;7590;227;-34;1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;112300;263;-55;-65;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;13060;81;96;-18;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;155980;742;65;24;0;1;0;0;1;0;0;0;0;20000;20000;0
1;0;1;24620;362;63;18;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;72090;1139;338;147;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;21510;334;-28;-25;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;20260;722;-19;-42;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;68130;162;-9;-9;0;2;2;0;0;0;0;0;0;1000;600;0
0;1;0;49910;208;61;61;0;1;0;1;0;0;0;0;0;3000;3000;0
1;1;0;2580;94;-79;-62;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;66640;155;-13;-13;0;1;1;0;0;0;0;0;0;400;400;0
0;0;1;21760;250;-54;-48;0;2;2;0;0;0;0;0;0;600;400;1
1;1;1;19860;732;9;64;0;1;0;1;0;0;0;0;0;3000;3000;0
0;0;0;7920;248;-23;-28;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;17370;365;-37;-54;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;13740;218;-55;-42;0;0;0;0;0;0;0;0;0;0;0;1
0;1;1;309010;983;15;38;1;2;1;1;0;0;0;0;0;1800;1000;0
0;0;0;56960;200;-70;-58;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1490;10;-37;-75;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;15760;570;-40;23;1;1;1;0;0;0;0;0;0;300;300;0
0;1;1;35450;567;6;8;0;2;2;0;0;0;0;0;0;600;500;1
1;0;0;7460;189;-31;-2;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1367690;2902;0;90;0;4;2;1;1;0;0;0;0;25400;20000;0
0;0;1;87700;935;-53;-49;0;2;1;1;0;0;0;0;0;1600;1000;0
0;0;0;2960;108;-76;-57;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;39330;409;6;10;0;6;4;2;0;0;0;0;0;8200;6000;1
0;1;1;12800;213;-22;-20;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;65350;1081;18;33;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2840;115;18;-1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;51950;144;-44;-17;0;2;0;2;0;0;0;0;0;3000;2000;0
1;1;0;8330;113;-19;-69;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;269070;767;-1;4;0;2;2;0;0;0;0;0;0;800;400;0
0;0;1;33930;486;-2;-14;0;1;0;1;0;0;0;0;0;4000;4000;0
1;0;1;9890;183;-29;-31;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;19370;351;-44;-38;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;58190;419;158;-14;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;47700;535;48;22;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1367850;3137;-15;5;0;1;0;1;0;0;0;0;0;1000;1000;0
0;0;0;28020;51;12;-14;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;414700;900;69;63;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;122410;902;8;9;0;3;2;1;0;0;0;0;0;3600;3000;1
1;0;1;58720;513;175;8;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;10270;306;-31;-19;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;24950;344;-7;-21;0;1;1;0;0;0;0;0;0;300;300;0
0;1;1;15740;278;8;-24;1;1;0;1;0;0;0;0;0;3000;3000;0
0;0;1;35800;341;16;38;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2940;65;-20;-40;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;9260;266;-23;8;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;20330;413;-42;-25;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8320;213;9;-10;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;92450;777;15;24;0;4;1;2;1;0;0;0;0;27600;10000;0
0;2;1;52680;985;33;60;2;1;0;1;0;0;0;0;0;3000;3000;0
0;0;0;2780;19;8;-52;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;8750;47;-80;-75;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;29150;259;0;18;0;1;1;0;0;0;0;0;0;600;600;1
1;0;1;38070;220;-55;-48;0;2;1;1;0;0;0;0;0;7900;7000;0
0;0;0;13610;262;46;-19;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;146840;744;-68;-46;0;1;0;1;0;0;0;0;0;2000;2000;0
1;1;1;88360;443;1;15;0;4;2;2;0;0;0;0;0;6300;4000;0
0;0;0;46160;250;-16;15;0;1;0;1;0;0;0;0;0;6000;6000;0
1;1;1;23750;442;32;44;1;1;1;0;0;0;0;0;0;600;600;0
1;1;1;50860;982;178;94;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;38350;532;36;10;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;12540;211;0;-16;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2270;78;-82;-69;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;59210;705;73;23;0;2;0;2;0;0;0;0;0;4000;2000;0
0;1;0;26720;53;21;21;1;1;0;1;0;0;0;0;0;1000;1000;0
0;1;1;48240;565;187;116;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;15080;306;-56;-48;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1910;87;-48;-20;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;21780;944;136;209;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;22470;307;98;26;0;1;1;0;0;0;0;0;0;300;300;0
1;0;1;254750;2932;50;66;0;1;0;1;0;0;0;0;0;2000;2000;1
0;0;1;28060;470;-14;-11;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6150;25;97;-38;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;125340;292;35;62;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;14390;329;34;36;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4410;76;-23;53;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;782750;1593;9;-17;0;2;0;2;0;0;0;0;0;6000;3000;0
1;0;1;27740;443;81;41;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;557230;1642;2;11;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;25760;410;-11;-7;0;1;1;0;0;0;0;0;0;200;200;0
0;0;1;64150;872;133;81;0;1;0;0;1;0;0;0;0;20000;20000;0
0;1;1;541040;1295;-26;-19;1;4;3;1;0;0;0;0;0;4200;3000;0
1;1;0;16470;661;60;88;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;21190;402;105;6;1;1;0;1;0;0;0;0;0;6000;6000;0
0;2;1;63410;767;57;21;2;1;1;0;0;0;0;0;0;600;600;0
0;1;0;14190;384;62;30;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;29370;694;0;40;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;42560;379;-73;-57;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;1;56810;285;-35;-27;0;5;2;3;0;0;0;0;0;6100;2000;0
0;0;0;9490;26;-60;-61;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;240350;458;24;34;0;4;3;1;0;0;0;0;0;3000;2000;0
1;0;1;30460;457;-39;-36;0;3;2;0;1;0;0;0;0;70600;70000;0
1;0;1;118120;1716;-33;-14;0;1;0;0;1;0;0;0;0;20000;20000;0
0;0;0;7340;213;-19;-28;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;166180;448;-30;-19;0;1;1;0;0;0;0;0;0;400;400;0
0;0;0;1150;6;-59;-85;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;833250;1840;64;-6;0;4;1;2;1;0;0;0;0;14600;10000;0
0;1;0;10920;136;58;-16;0;1;1;0;0;0;0;0;0;200;200;0
0;1;1;32730;1209;353;506;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;478520;1493;-1;-47;0;4;3;1;0;0;0;0;0;4300;3000;0
1;1;1;25050;451;-14;-7;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;28290;478;126;91;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;19420;60;98;20;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;290;3;-67;-92;0;1;0;1;0;0;0;0;0;3000;3000;0
0;1;0;11550;204;8;-16;0;1;1;0;0;0;0;0;0;600;600;0
1;0;1;14710;321;-58;-42;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;0;5090;35;63;-12;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;210960;773;-44;-35;0;1;0;1;0;0;0;0;0;5000;5000;0
0;0;0;3610;154;-67;-55;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;32780;677;15;8;1;1;0;0;1;0;0;0;0;10000;10000;0
0;0;0;13960;36;-85;-74;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;28000;572;115;119;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;5640;58;6;17;0;1;0;1;0;0;0;0;0;5000;5000;0
1;1;1;59380;949;27;30;0;5;2;2;1;0;0;0;0;26600;20000;0
0;0;1;96760;1125;197;84;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;18310;317;-45;-27;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;44330;485;27;-10;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;384230;751;4;6;0;3;1;2;0;0;0;0;0;9700;6000;1
0;0;0;3650;41;-44;-46;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;0;720;2;-62;-95;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;63670;846;138;86;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;57040;754;99;52;0;1;0;1;0;0;0;0;0;3000;3000;0
1;1;0;38060;486;357;189;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;11400;50;14;0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;46540;729;69;51;0;1;1;0;0;0;0;0;0;300;300;1
1;1;1;21400;391;-14;-14;1;1;1;0;0;0;0;0;0;300;300;0
0;0;1;17670;538;4;-3;0;0;0;0;0;0;0;0;0;0;0;1
0;0;1;7030;202;-78;-53;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;7870;141;-71;-67;0;1;1;0;0;0;0;0;0;700;700;0
0;0;1;21680;368;-24;-21;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;45170;557;9;59;0;3;2;0;1;0;0;0;0;70700;70000;0
1;0;1;33640;699;150;81;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;13550;358;-7;-2;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;47690;518;42;63;0;6;4;2;0;0;0;0;0;7400;3000;0
0;0;0;750;15;-73;-62;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;10250;177;-18;-29;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;4230;48;-92;-85;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;11150;201;11;-12;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;10160;278;-5;15;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;15570;41;-16;-19;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;20620;808;105;132;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;10520;72;46;1;0;1;0;1;0;0;0;0;0;5000;5000;0
1;1;1;23260;746;27;48;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;13330;671;-64;-39;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;20700;37;-9;-22;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;21970;183;-33;-45;0;5;3;2;0;0;0;0;0;11500;9000;0
0;0;1;78430;455;12;8;0;5;1;3;0;1;0;0;0;207900;200000;0
1;0;1;49520;405;60;49;0;4;0;3;1;0;0;0;0;72000;60000;0
1;1;1;109110;417;6;-54;0;2;2;0;0;0;0;0;0;1300;800;0
1;1;1;51560;1088;52;8;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;37440;686;7;-35;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;17050;476;-9;-5;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;18590;320;-34;-31;0;0;0;0;0;0;0;0;0;0;0;1
1;1;1;25250;668;-50;-9;0;1;0;1;0;0;0;0;0;4000;4000;0
1;0;1;12840;350;157;40;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;9510;258;-71;-41;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;11480;260;-57;-39;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;682910;1486;-2;-18;0;2;0;2;0;0;0;0;0;6000;4000;0
0;1;0;5660;118;59;95;0;0;0;0;0;0;0;0;0;0;0;0
0;2;1;67230;1155;57;75;1;2;1;1;0;0;0;0;0;3500;3000;1
1;0;1;15130;372;18;51;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;16170;414;-37;6;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;9220;277;-2;-11;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;29900;665;-50;-31;0;1;1;0;0;0;0;0;0;900;900;1
0;1;1;32050;645;7;56;0;1;1;0;0;0;0;0;0;300;300;0
1;1;1;42390;356;-48;-7;0;3;1;2;0;0;0;0;0;6600;3000;0
0;0;1;1256570;3289;86;88;0;3;2;1;0;0;0;0;0;6200;5000;0
0;0;0;7400;24;-23;-40;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;54660;1287;90;68;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;10050;342;-41;-39;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;75050;675;134;5;0;3;0;3;0;0;0;0;0;13000;8000;0
0;0;1;92380;514;25;29;0;6;5;1;0;0;0;0;0;4300;2000;0
0;0;0;2700;14;-3;-65;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;8910;209;-22;-7;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;448900;2162;-29;-1;0;5;1;3;1;0;0;0;0;31500;20000;0
1;1;0;7590;233;-27;-38;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;74570;308;-41;-35;0;2;0;2;0;0;0;0;0;4000;3000;0
0;0;0;3410;16;-66;-60;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;6450;112;-38;-71;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6040;112;-44;-24;0;2;1;1;0;0;0;0;0;2400;2000;1
0;1;1;56350;999;26;19;0;2;2;0;0;0;0;0;0;1000;800;0
0;0;0;590;11;-74;-72;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;10980;327;-16;0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;5250;66;-49;36;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;20160;688;-40;-25;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;53730;1444;116;117;0;1;0;0;1;0;0;0;0;80000;80000;0
1;0;1;37570;539;8;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;32500;474;-5;10;0;1;1;0;0;0;0;0;0;700;700;0
0;1;0;2190;29;-69;-42;0;1;1;0;0;0;0;0;0;200;200;0
1;1;1;30220;592;6;-6;1;1;1;0;0;0;0;0;0;100;100;0
0;0;0;8170;274;-32;11;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;14890;540;-64;-53;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;26830;584;287;205;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;464220;1808;16;10;0;2;1;0;1;0;0;0;0;40700;40000;0
0;0;0;15590;82;-59;-48;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1101540;1185;-7;-14;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;28010;693;23;3;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;834760;2307;37;18;0;4;0;2;2;0;0;0;0;54000;30000;0
1;0;1;16830;396;-14;-18;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;7330;102;5;-42;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;691310;1416;-14;-6;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;5550;168;-52;-53;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;17570;211;-61;-53;0;4;3;0;1;0;0;0;0;70800;70000;0
0;0;1;42860;588;24;5;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;428740;2031;-44;-5;0;1;0;1;0;0;0;0;0;4000;4000;0
0;0;0;30650;80;38;66;0;1;1;0;0;0;0;0;0;500;500;0
0;0;0;5930;31;-26;-22;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;66800;441;-34;-31;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;248900;739;-9;0;1;1;1;0;0;0;0;0;0;400;400;0
0;0;1;28660;471;-3;-6;0;1;1;0;0;0;0;0;0;600;600;0
1;0;0;6940;186;-39;-17;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;1;10910;269;-30;-5;0;1;0;1;0;0;0;0;0;1000;1000;1
1;1;0;32600;880;224;153;0;2;1;0;1;0;0;0;0;60500;60000;0
0;1;0;9860;324;7;46;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;768080;2124;8;24;0;1;1;0;0;0;0;0;0;300;300;0
1;0;1;37670;488;19;-41;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;20610;274;-18;-33;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;20160;262;-40;-39;0;3;3;0;0;0;0;0;0;1600;800;0
0;0;1;13830;145;-58;-51;0;3;2;1;0;0;0;0;0;3900;3000;0
1;1;1;37590;1115;146;153;1;1;0;0;1;0;0;0;0;40000;40000;0
0;0;1;33310;274;-30;-27;0;6;3;3;0;0;0;0;0;6800;3000;0
1;1;1;393140;1685;-2;2;0;3;2;1;0;0;0;0;0;5200;4000;0
0;0;0;15840;436;27;74;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;25650;553;96;115;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;3590;203;-69;-60;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;175660;251;76;72;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;9870;360;5;14;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;59300;690;53;70;0;6;1;5;0;0;0;0;0;25700;8000;0
0;1;0;7130;105;134;142;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;9280;294;35;71;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;23860;269;-11;-38;0;1;1;0;0;0;0;0;0;200;200;0
0;0;0;5180;73;-74;-51;0;1;1;0;0;0;0;0;0;400;400;0
1;0;1;7240;164;-51;-57;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;24360;444;-20;-31;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;16320;297;-45;-41;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;13110;417;57;148;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;439210;2259;-21;-2;0;6;3;2;1;0;0;0;0;18000;10000;0
0;0;1;15120;166;-35;-58;0;1;0;1;0;0;0;0;0;3000;3000;0
1;1;1;54610;527;95;84;0;6;1;5;0;0;0;0;0;14700;4000;1
0;0;1;514800;1369;95;94;0;7;4;2;1;0;0;0;0;15700;10000;0
0;0;1;60420;537;30;43;0;2;1;1;0;0;0;0;0;4500;4000;0
1;0;1;37340;683;25;38;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;372380;1264;-26;-9;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;34820;270;-22;-6;0;1;1;0;0;0;0;0;0;300;300;0
1;0;1;22440;483;-29;10;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;99010;1360;82;62;0;3;1;2;0;0;0;0;0;4200;2000;1
0;0;1;18130;463;-51;-24;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;16450;141;-47;-40;0;3;2;1;0;0;0;0;0;3800;3000;0
0;0;0;1270;9;-75;-78;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;24870;507;259;165;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;121870;935;-15;-26;0;2;2;0;0;0;0;0;0;900;500;0
0;0;1;21050;458;72;70;0;1;0;0;1;0;0;0;0;60000;60000;0
1;0;1;311200;1147;-38;-62;0;3;1;2;0;0;0;0;0;14400;9000;0
0;1;0;10760;28;-1;-30;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;23800;540;82;65;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;69440;266;41;30;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;102550;731;-53;-45;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;10670;223;47;38;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;26800;306;-44;-26;0;1;0;0;1;0;0;0;0;10000;10000;0
0;1;1;45560;591;79;33;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;14660;229;-3;-25;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;1514120;1518;28;12;0;3;2;1;0;0;0;0;0;1900;1000;1
0;0;0;29310;445;214;38;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;35420;290;11;-32;0;1;1;0;0;0;0;0;0;900;900;0
0;1;1;17600;543;-6;8;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;93280;747;273;49;0;3;0;2;1;0;0;0;0;16000;10000;0
0;0;1;5710;195;-77;-61;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;43490;352;26;24;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;159910;2345;12;23;0;3;1;2;0;0;0;0;0;4400;3000;0
0;0;1;48630;126;-48;-35;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;9010;255;-28;2;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;2580;115;-77;-49;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;45450;491;63;2;0;1;1;0;0;0;0;0;0;400;400;0
0;0;0;6320;32;11;-38;0;1;0;1;0;0;0;0;0;4000;4000;0
0;1;0;8110;29;-33;-28;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3610;16;-69;-60;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;42340;515;46;17;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;18510;289;-42;-42;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;34020;858;60;38;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;22840;842;146;311;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;65240;1008;73;39;0;4;3;1;0;0;0;0;0;2500;1000;0
1;1;1;1134540;1363;1;-5;0;2;0;2;0;0;0;0;0;7000;5000;0
1;0;1;22910;629;72;62;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;14810;45;41;12;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;71080;767;88;94;0;5;3;2;0;0;0;0;0;4600;2000;1
0;0;1;26220;707;51;22;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;23200;366;179;118;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;20350;439;39;44;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;56120;222;100;89;0;1;0;1;0;0;0;0;0;5000;5000;0
0;0;0;9470;79;-81;-84;0;1;0;1;0;0;0;0;0;2000;2000;0
0;0;1;23400;140;-20;-24;0;3;3;0;0;0;0;0;0;2000;800;0
0;0;1;17540;252;-23;-48;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;155540;363;74;79;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;30810;591;23;-5;2;1;1;0;0;0;0;0;0;200;200;0
1;0;1;26780;1003;99;160;0;1;0;0;1;0;0;0;0;60000;60000;0
1;1;1;47470;466;88;14;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;6970;154;-33;-25;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;10150;326;-25;-3;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;18470;525;-46;-41;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;19890;236;-40;-55;0;1;0;1;0;0;0;0;0;8000;8000;1
1;0;1;41060;555;30;27;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;54150;307;-46;-35;0;3;3;0;0;0;0;0;0;800;300;1
1;1;1;100960;1183;244;138;1;1;1;0;0;0;0;0;0;100;100;0
1;0;1;22060;275;64;8;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;30130;82;65;57;0;3;3;0;0;0;0;0;0;500;200;0
1;0;1;27900;1158;-25;11;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;60460;191;56;29;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;576040;1541;-24;-22;0;1;1;0;0;0;0;0;0;900;900;0
0;0;1;79240;1381;124;47;0;0;0;0;0;0;0;0;0;0;0;1
